"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","","x","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","","x","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","","x","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","","x","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","","x","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","1031.93","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","1111.60","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","1321.04","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","1383.35","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","","x","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","1670.12","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","1175.71","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","","x","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","1469.45","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","1381.76","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","1333.53","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","1422.01","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","1190.16","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","1274.55","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","1672.81","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Males","55 years and over","Current dollars","75","units","0","v1063665594","7.3.2.28.2.4","1610.10","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","","x","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","","x","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","","x","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","1214.19","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","","x","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","","x","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","","x","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","","x","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","","x","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","824.18","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","1656.80","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","1655.64","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","1102.13","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","1371.94","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","1240.57","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","1275.15","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","1150.20","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","1122.18","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","1183.06","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","1304.21","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Males","55 years and over","Current dollars","75","units","0","v1063665606","7.3.2.29.2.4","1298.36","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","571.79","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","605.91","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","618.55","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","677.60","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","677.37","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","670.85","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","683.31","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","681.72","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","704.38","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","682.88","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","676.28","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","727.54","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","773.53","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","746.64","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","786.09","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","836.62","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","847.25","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","826.94","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","869.83","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","825.63","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","854.14","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","896.99","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","895.27","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","1007.38","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","55 years and over","Current dollars","75","units","0","v1063665618","7.3.2.30.2.4","978.91","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","910.54","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","816.45","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","952.96","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","872.60","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","1035.32","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","879.46","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","795.43","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","894.42","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","902.80","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","864.42","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","1008.77","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","1033.35","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","813.69","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","983.85","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","1070.17","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","1102.47","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","1065.11","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","1187.90","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","969.71","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","989.12","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","1115.38","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","1011.59","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","1212.27","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","55 years and over","Current dollars","75","units","0","v1063665630","7.3.2.31.2.4","1086.19","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","511.20","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","561.73","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","597.83","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","608.55","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","626.94","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","613.92","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","645.69","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","743.55","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","757.34","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","615.56","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","669.48","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","659.51","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","722.75","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","728.87","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","783.32","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","754.07","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","761.76","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","811.92","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","824.88","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","770.81","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","924.57","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","861.74","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","887.16","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","949.32","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","55 years and over","Current dollars","75","units","0","v1063665642","7.3.2.32.2.4","966.52","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","619.62","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","688.65","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","635.62","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","817.90","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","801.57","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","766.62","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","833.25","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","792.11","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","763.29","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","761.61","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","789.35","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","820.26","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","910.10","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","888.13","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","875.16","","","","2"
