"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","693.51","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","839.95","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","926.61","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","829.67","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","913.60","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","1044.06","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","1035.23","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","1085.65","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","1104.53","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","1086.82","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","982.60","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","1058.60","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","1096.97","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","1181.55","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","898.49","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","967.72","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","1183.36","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","1246.13","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","1166.37","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Occupations in art, culture, recreation and sport [5]","Females","55 years and over","Current dollars","75","units","0","v1063665586","7.3.2.27.3.4","1172.72","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","","x","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","","x","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","","x","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","","x","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","","x","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","888.21","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","1121.13","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","1163.20","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","1261.59","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","","x","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","1267.88","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","996.48","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","","x","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","1309.08","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","1426.40","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","1065.99","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","1077.70","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","1248.22","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","1443.41","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","1399.48","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Professional occupations in art and culture [51]","Females","55 years and over","Current dollars","75","units","0","v1063665598","7.3.2.28.3.4","1501.27","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","","x","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","","x","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","","x","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","","x","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","","x","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","766.82","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","","x","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","","x","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","","x","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","","x","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","","x","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","1071.89","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","867.39","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","968.30","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","1005.95","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","900.87","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","1010.42","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","818.62","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","808.22","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","1090.17","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","1104.29","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","999.93","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Technical occupations in art, culture, recreation and sport [52]","Females","55 years and over","Current dollars","75","units","0","v1063665610","7.3.2.29.3.4","996.88","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","431.10","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","467.49","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","458.01","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","464.64","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","466.92","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","491.85","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","499.26","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","504.18","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","537.90","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","548.12","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","540.90","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","595.19","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","601.08","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","600.70","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","609.70","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","635.76","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","632.63","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","649.42","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","674.29","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","661.67","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","668.73","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","724.64","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","742.08","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","785.34","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","55 years and over","Current dollars","75","units","0","v1063665622","7.3.2.30.3.4","837.72","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","600.56","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","692.83","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","","x","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","673.11","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","563.42","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","572.94","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","606.19","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","567.35","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","625.91","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","781.27","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","648.80","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","736.61","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","772.15","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","719.67","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","718.71","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","776.79","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","768.93","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","862.40","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","824.07","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","766.59","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","821.20","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","811.95","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","936.28","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","998.83","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","55 years and over","Current dollars","75","units","0","v1063665634","7.3.2.31.3.4","967.18","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","423.79","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","508.54","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","462.78","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","451.04","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","487.22","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","503.94","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","471.43","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","578.35","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","519.06","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","524.67","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","555.62","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","633.36","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","623.00","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","605.96","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","587.41","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","582.30","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","651.85","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","667.60","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","650.34","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Females","55 years and over","Current dollars","75","units","0","v1063665646","7.3.2.32.3.4","679.80","","","","2"
